trade_date,open,high,low,close,volume
2026-05-19,415.86,419.9,406.8,417.92,260877.0
2026-05-20,417.0,422.99,412.66,414.75,281190.0
2026-05-21,419.87,427.62,411.42,411.63,338672.0
2026-05-22,414.7,416.5,410.0,411.16,277884.0
2026-05-25,411.28,414.5,400.0,402.88,381977.0
2026-05-26,406.19,408.77,400.36,402.5,350627.0
2026-05-27,413.92,428.9,411.29,414.8,533729.0
2026-05-28,420.0,420.58,406.2,415.68,327771.0
2026-05-29,423.0,430.86,416.55,424.0,498119.0
2026-06-01,432.1,438.24,418.18,420.1,386005.0
2026-06-02,425.0,437.75,423.0,433.89,387982.0
2026-06-03,437.0,437.0,420.1,426.42,385526.0
2026-06-04,426.42,426.9,407.18,408.2,431155.0
2026-06-05,407.89,412.65,402.7,403.0,287389.0
2026-06-08,395.8,402.68,390.7,393.02,286526.0
2026-06-09,399.99,401.87,388.0,399.5,277351.0
2026-06-10,395.28,399.0,385.12,388.5,244357.0
2026-06-11,386.98,391.34,380.03,382.2,268654.0
2026-06-12,389.99,399.54,383.3,394.85,414208.0
2026-06-15,402.0,407.9,393.41,398.1,340749.0
2026-06-16,408.88,409.02,398.5,403.53,348393.0
2026-06-17,400.0,403.3,395.58,399.0,250093.0
2026-06-18,400.39,409.89,389.92,391.55,385481.0
2026-06-22,393.0,413.33,386.0,408.98,594648.0
2026-06-23,411.0,414.04,390.73,392.51,373741.0
2026-06-24,392.0,399.27,386.66,395.36,344271.0
2026-06-25,399.88,402.55,392.58,401.9,324046.0
2026-06-26,401.0,409.81,381.0,381.0,465253.0
2026-06-29,386.96,396.0,378.2,392.36,425259.0
2026-06-30,392.49,402.36,390.0,393.01,270383.0
