trade_date,open,high,low,close,volume
2026-05-08,53.68,53.72,52.48,52.6,802415.0
2026-05-11,52.6,53.59,51.92,53.32,1023063.0
2026-05-12,53.33,58.67,52.55,55.91,2465400.0
2026-05-13,55.91,57.06,55.46,55.66,1327791.0
2026-05-14,55.6,56.54,54.08,54.12,917227.0
2026-05-15,53.88,55.46,53.55,53.79,765989.0
2026-05-18,53.58,53.6,51.99,52.23,786609.0
2026-05-19,52.1,52.71,51.13,51.39,699095.0
2026-05-20,51.31,51.76,50.18,50.75,827046.0
2026-05-21,50.83,52.59,50.68,51.25,994025.0
2026-05-22,51.35,51.38,50.2,50.27,677620.0
2026-05-25,49.81,49.82,48.82,49.23,838355.0
2026-05-26,48.88,49.97,48.6,49.0,713746.0
2026-05-27,48.88,51.3,48.45,50.37,961153.0
2026-05-28,50.06,50.58,47.85,48.0,978697.0
2026-05-29,48.02,50.52,47.62,50.19,1300405.0
2026-06-01,50.32,51.2,49.0,49.17,946653.0
2026-06-02,48.82,49.1,47.9,48.4,611443.0
2026-06-03,48.1,48.18,47.2,47.2,815364.0
2026-06-04,47.0,47.88,46.51,46.63,639249.0
2026-06-05,47.48,48.72,47.0,47.08,930264.0
2026-06-08,46.6,47.72,45.55,45.94,684211.0
2026-06-09,46.34,46.6,45.26,46.38,621286.0
2026-06-10,46.1,47.38,45.91,47.01,621576.0
2026-06-11,46.7,47.2,46.22,46.98,473374.0
2026-06-12,47.2,48.95,46.56,48.49,1002990.0
2026-06-15,48.44,48.8,47.62,47.88,669408.0
2026-06-16,47.6,48.09,47.14,47.35,502935.0
2026-06-17,47.37,47.66,46.78,46.99,518239.0
2026-06-18,46.99,49.5,46.61,48.42,1185928.0
2026-06-22,48.2,49.41,47.3,49.36,946321.0
2026-06-23,49.18,50.92,48.8,48.98,1075827.0
2026-06-24,48.98,51.36,48.93,50.25,1358812.0
2026-06-25,49.86,50.8,48.66,50.04,1051386.0
2026-06-26,50.46,50.73,48.62,48.67,749617.0
2026-06-29,49.01,53.31,48.43,52.93,1727562.0
2026-06-30,52.97,53.45,51.7,52.04,1146413.0
