trade_date,open,high,low,close,volume
2026-04-14,25.11,25.34,24.98,25.09,235529.0
2026-04-15,25.07,25.17,24.79,24.79,479382.0
2026-04-16,24.8,24.83,24.66,24.7,465139.0
2026-04-17,24.69,24.7,24.42,24.49,503404.0
2026-04-20,24.45,24.67,24.38,24.61,397332.0
2026-04-21,24.6,24.79,24.52,24.66,322193.0
2026-04-22,24.68,24.68,24.38,24.39,444459.0
2026-04-23,24.4,24.53,24.23,24.37,407312.0
2026-04-24,24.33,24.49,24.25,24.35,389218.0
2026-04-27,24.34,24.54,24.25,24.35,432064.0
2026-04-28,24.31,24.89,24.28,24.59,817283.0
2026-04-29,24.65,25.69,24.6,25.67,1261715.0
2026-04-30,26.6,27.09,26.21,26.56,2144097.0
2026-05-06,26.55,26.59,26.11,26.55,1051343.0
2026-05-07,26.54,26.93,26.38,26.63,708830.0
2026-05-08,26.63,26.84,26.49,26.62,569715.0
2026-05-11,26.8,27.3,26.46,27.16,895349.0
2026-05-12,27.1,27.5,26.99,27.11,739490.0
2026-05-13,27.23,27.32,26.76,27.0,616711.0
2026-05-14,26.93,27.07,26.66,26.88,505210.0
2026-05-15,26.87,27.09,26.59,26.71,483372.0
2026-05-18,26.63,26.75,26.2,26.39,431389.0
2026-05-19,26.39,26.7,26.27,26.33,397583.0
2026-05-20,26.35,26.48,26.14,26.22,361021.0
2026-05-21,26.22,26.41,25.8,25.86,545917.0
2026-05-22,26.05,26.05,25.29,25.3,640562.0
2026-05-25,25.31,25.67,25.11,25.37,459182.0
2026-05-26,25.4,25.77,25.25,25.68,479542.0
2026-05-27,25.53,26.09,25.17,25.72,578239.0
2026-05-28,25.6,25.78,25.04,25.1,631667.0
2026-05-29,25.0,26.18,25.0,26.02,715261.0
2026-06-01,25.8,26.13,25.68,26.1,684617.0
2026-06-02,26.05,26.22,25.9,25.96,415202.0
2026-06-03,25.91,26.03,25.44,25.82,634926.0
2026-06-04,25.71,25.95,25.57,25.66,474756.0
2026-06-05,25.72,26.25,25.59,25.67,616359.0
2026-06-08,25.76,26.1,25.18,25.37,575758.0
2026-06-09,25.37,25.7,25.02,25.12,583312.0
2026-06-10,25.03,25.64,24.98,25.58,484110.0
2026-06-11,25.55,25.79,25.37,25.61,378922.0
2026-06-12,25.64,25.96,25.45,25.71,606879.0
2026-06-15,25.75,25.82,25.26,25.41,612748.0
2026-06-16,25.33,25.33,24.6,24.8,730116.0
2026-06-17,24.85,24.89,24.51,24.67,535185.0
2026-06-18,24.67,24.72,24.21,24.26,505503.0
2026-06-22,24.2,24.83,23.86,24.63,775686.0
2026-06-23,24.56,25.11,24.4,24.46,549123.0
2026-06-24,24.71,25.05,24.36,24.4,669088.0
2026-06-25,24.4,25.04,24.28,24.61,733146.0
2026-06-26,24.61,24.68,24.27,24.27,485384.0
2026-06-29,24.3,24.8,23.82,24.58,663515.0
2026-06-30,24.47,24.49,23.9,23.96,623025.0
